"","strt_statn","end_statn","cnt","strtLng","strtLat","endLng","endLat"
"5809",40,118,8,-71.050877,42.363871,-71.056605,42.377022
"5877",40,119,8,-71.050877,42.363871,-71.07655,42.350413
"6196",40,124,2,-71.050877,42.363871,-71.107341,42.310579
"6335",40,126,2,-71.050877,42.363871,-71.13493,42.339335
"6541",40,128,58,-71.050877,42.363871,-71.08497,42.362457
"6647",40,129,4,-71.050877,42.363871,-71.118201,42.369832
"6747",40,130,5,-71.050877,42.363871,-71.114025,42.376369
"6845",40,131,15,-71.050877,42.363871,-71.113687,42.356954
"6952",40,132,2,-71.050877,42.363871,-71.116865,42.377945
"7047",40,133,5,-71.050877,42.363871,-71.125107,42.380287
"7134",40,134,1,-71.050877,42.363871,-71.130516,42.397828
"7220",40,135,11,-71.050877,42.363871,-71.104412,42.370803
"7322",40,136,6,-71.050877,42.363871,-71.086388,42.366095
"7422",40,137,2,-71.050877,42.363871,-71.119084,42.387995
"7530",40,138,15,-71.050877,42.363871,-71.113341,42.385582
"7634",40,139,40,-71.050877,42.363871,-71.123024,42.396969
"7730",40,140,1,-71.050877,42.363871,-71.112708,42.400146
"7825",40,141,3,-71.050877,42.363871,-71.116772,42.400877
"7981",40,143,2,-71.050877,42.363871,-71.10942,42.39082
"740",41,41,968,-71.123831,42.352261,-71.123831,42.352261
"778",41,42,625,-71.123831,42.352261,-71.070378,42.352096
"817",41,43,48,-71.123831,42.352261,-71.050699,42.357143
"857",41,44,112,-71.123831,42.352261,-71.056868,42.360583
"898",41,45,332,-71.123831,42.352261,-71.09788,42.344763
"940",41,46,431,-71.123831,42.352261,-71.085918,42.343864
"983",41,47,88,-71.123831,42.352261,-71.056067,42.362811
"1027",41,48,163,-71.123831,42.352261,-71.055407,42.356755
"1072",41,49,165,-71.123831,42.352261,-71.066289,42.351146
"1118",41,50,299,-71.123831,42.352261,-71.073644,42.350989
"1165",41,51,41,-71.123831,42.352261,-71.0790969,42.3348756
"1213",41,52,1098,-71.123831,42.352261,-71.085954,42.348717
"1262",41,53,787,-71.123831,42.352261,-71.089886,42.350851
"1312",41,54,328,-71.123831,42.352261,-71.063348,42.354979
"1363",41,55,1291,-71.123831,42.352261,-71.088088,42.347265
"1415",41,56,203,-71.123831,42.352261,-71.0833545,42.3281898
"1468",41,57,146,-71.123831,42.352261,-71.081572,42.340799
"1522",41,58,379,-71.123831,42.352261,-71.07278,42.355596
"1577",41,59,93,-71.123831,42.352261,-71.059367,42.351356
"1633",41,60,295,-71.123831,42.352261,-71.07131,42.360877
"1690",41,61,265,-71.123831,42.352261,-71.082674,42.348323
"1748",41,62,250,-71.123831,42.352261,-71.109927,42.340299
"1806",41,63,7,-71.123831,42.352261,-71.057054,42.344023
"1866",41,64,38,-71.123831,42.352261,-71.0496,42.3511
"1927",41,65,15,-71.123831,42.352261,-71.0441,42.3475
"1988",41,66,788,-71.123831,42.352261,-71.13401,42.348607
"2051",41,67,513,-71.123831,42.352261,-71.093198,42.3581
"2115",41,68,212,-71.123831,42.352261,-71.1031,42.36507
"2180",41,69,405,-71.123831,42.352261,-71.123338,42.341598
"2244",41,70,246,-71.123831,42.352261,-71.121851,42.372244
"2306",41,71,9,-71.123831,42.352261,-71.107593,42.383405
"2370",41,72,116,-71.123831,42.352261,-71.084105,42.362613
"2439",41,73,172,-71.123831,42.352261,-71.120886,42.373231
"2508",41,74,293,-71.123831,42.352261,-71.118579,42.373268
"2579",41,75,226,-71.123831,42.352261,-71.10042,42.363562
"2651",41,76,117,-71.123831,42.352261,-71.105495,42.366426
"2716",41,77,3,-71.123831,42.352261,-71.096413,42.386428
"2785",41,78,19,-71.123831,42.352261,-71.095319,42.379637
"2856",41,79,19,-71.123831,42.352261,-71.106541,42.378551
"2930",41,80,389,-71.123831,42.352261,-71.090188,42.362429
"3007",41,81,106,-71.123831,42.352261,-71.062679,42.352409
"3079",41,82,8,-71.123831,42.352261,-71.120526,42.333689
"3146",41,83,5,-71.123831,42.352261,-71.065928,42.325941
"3224",41,84,55,-71.123831,42.352261,-71.076472,42.366981
"3365",41,86,134,-71.123831,42.352261,-71.116205,42.332799
"3442",41,87,46,-71.123831,42.352261,-71.114214,42.366621
"3516",41,88,37,-71.123831,42.352261,-71.101427,42.374035
"3597",41,89,31,-71.123831,42.352261,-71.119945,42.379011
"3675",41,90,40,-71.123831,42.352261,-71.07711,42.3707
"3759",41,91,117,-71.123831,42.352261,-71.09169,42.366277
"3888",41,93,1,-71.123831,42.352261,-71.051122,42.320494
"3969",41,94,7,-71.123831,42.352261,-71.064608,42.375603
"4053",41,95,66,-71.123831,42.352261,-71.094445,42.372969
"4140",41,96,47,-71.123831,42.352261,-71.111075,42.373379
"4214",41,97,1,-71.123831,42.352261,-71.117152,42.369182
"4286",41,98,34,-71.123831,42.352261,-71.060292,42.371848
"4372",41,99,92,-71.123831,42.352261,-71.057629,42.35892
"4452",41,100,1,-71.123831,42.352261,-71.084198,42.328654
"4521",41,101,14,-71.123831,42.352261,-71.100694,42.345733
"4597",41,102,112,-71.123831,42.352261,-71.073089,42.336437
"4683",41,103,224,-71.123831,42.352261,-71.082383,42.348762
"4768",41,104,9,-71.123831,42.352261,-71.057044,42.330716
"4839",41,105,1,-71.123831,42.352261,-71.075354,42.325333
"4903",41,106,1,-71.123831,42.352261,-71.045859,42.335693
"5092",41,110,205,-71.123831,42.352261,-71.145442,42.356975
"5176",41,111,18,-71.123831,42.352261,-71.059914,42.366222
"5269",41,112,23,-71.123831,42.352261,-71.058087,42.355402
"5366",41,113,190,-71.123831,42.352261,-71.070884,42.36069
"5465",41,114,29,-71.123831,42.352261,-71.060515,42.365942
"5562",41,115,7,-71.123831,42.352261,-71.048927,42.378338
"5653",41,116,3,-71.123831,42.352261,-71.069849,42.356052
"5878",41,119,16,-71.123831,42.352261,-71.07655,42.350413
"5953",41,120,3,-71.123831,42.352261,-71.115645,42.309467
"6009",41,121,1,-71.123831,42.352261,-71.114175,42.31309
"6072",41,122,9,-71.123831,42.352261,-71.110833,42.320998
"6140",41,123,1,-71.123831,42.352261,-71.098634,42.315692
"6197",41,124,1,-71.123831,42.352261,-71.107341,42.310579
"6336",41,126,146,-71.123831,42.352261,-71.13493,42.339335
"6438",41,127,185,-71.123831,42.352261,-71.128374,42.346563
"6542",41,128,185,-71.123831,42.352261,-71.08497,42.362457
"6648",41,129,40,-71.123831,42.352261,-71.118201,42.369832
"6748",41,130,20,-71.123831,42.352261,-71.114025,42.376369
"6846",41,131,203,-71.123831,42.352261,-71.113687,42.356954
"6953",41,132,14,-71.123831,42.352261,-71.116865,42.377945
"7048",41,133,11,-71.123831,42.352261,-71.125107,42.380287
"7221",41,135,8,-71.123831,42.352261,-71.104412,42.370803
"7323",41,136,33,-71.123831,42.352261,-71.086388,42.366095
"7423",41,137,22,-71.123831,42.352261,-71.119084,42.387995
"7531",41,138,12,-71.123831,42.352261,-71.113341,42.385582
"7635",41,139,9,-71.123831,42.352261,-71.123024,42.396969
"7731",41,140,4,-71.123831,42.352261,-71.112708,42.400146
"7826",41,141,2,-71.123831,42.352261,-71.116772,42.400877
"7910",41,142,1,-71.123831,42.352261,-71.123413,42.40449
"7982",41,143,1,-71.123831,42.352261,-71.10942,42.39082
"8062",41,144,4,-71.123831,42.352261,-71.126908,42.402763
"779",42,42,2304,-71.070378,42.352096,-71.070378,42.352096
"818",42,43,2158,-71.070378,42.352096,-71.050699,42.357143
"858",42,44,1568,-71.070378,42.352096,-71.056868,42.360583
"899",42,45,829,-71.070378,42.352096,-71.09788,42.344763
"941",42,46,1094,-71.070378,42.352096,-71.085918,42.343864
"984",42,47,1524,-71.070378,42.352096,-71.056067,42.362811
"1028",42,48,1197,-71.070378,42.352096,-71.055407,42.356755
"1073",42,49,707,-71.070378,42.352096,-71.066289,42.351146
"1119",42,50,566,-71.070378,42.352096,-71.073644,42.350989
"1166",42,51,54,-71.070378,42.352096,-71.0790969,42.3348756
"1214",42,52,2482,-71.070378,42.352096,-71.085954,42.348717
"1263",42,53,1548,-71.070378,42.352096,-71.089886,42.350851
"1313",42,54,1945,-71.070378,42.352096,-71.063348,42.354979
"1364",42,55,1182,-71.070378,42.352096,-71.088088,42.347265
"1416",42,56,77,-71.070378,42.352096,-71.0833545,42.3281898
"1469",42,57,480,-71.070378,42.352096,-71.081572,42.340799
"1523",42,58,1467,-71.070378,42.352096,-71.07278,42.355596
"1578",42,59,774,-71.070378,42.352096,-71.059367,42.351356
"1634",42,60,1031,-71.070378,42.352096,-71.07131,42.360877
"1691",42,61,704,-71.070378,42.352096,-71.082674,42.348323
"1749",42,62,69,-71.070378,42.352096,-71.109927,42.340299
"1807",42,63,213,-71.070378,42.352096,-71.057054,42.344023
"1867",42,64,656,-71.070378,42.352096,-71.0496,42.3511
"1928",42,65,385,-71.070378,42.352096,-71.0441,42.3475
"1989",42,66,217,-71.070378,42.352096,-71.13401,42.348607
"2052",42,67,652,-71.070378,42.352096,-71.093198,42.3581
"2116",42,68,342,-71.070378,42.352096,-71.1031,42.36507
"2181",42,69,235,-71.070378,42.352096,-71.123338,42.341598
"2245",42,70,108,-71.070378,42.352096,-71.121851,42.372244
"2307",42,71,29,-71.070378,42.352096,-71.107593,42.383405
"2371",42,72,291,-71.070378,42.352096,-71.084105,42.362613
"2440",42,73,98,-71.070378,42.352096,-71.120886,42.373231
"2509",42,74,381,-71.070378,42.352096,-71.118579,42.373268
"2580",42,75,333,-71.070378,42.352096,-71.10042,42.363562
"2652",42,76,270,-71.070378,42.352096,-71.105495,42.366426
"2717",42,77,17,-71.070378,42.352096,-71.096413,42.386428
"2786",42,78,57,-71.070378,42.352096,-71.095319,42.379637
"2857",42,79,54,-71.070378,42.352096,-71.106541,42.378551
"2931",42,80,171,-71.070378,42.352096,-71.090188,42.362429
"3008",42,81,675,-71.070378,42.352096,-71.062679,42.352409
"3080",42,82,12,-71.070378,42.352096,-71.120526,42.333689
"3147",42,83,22,-71.070378,42.352096,-71.065928,42.325941
"3225",42,84,136,-71.070378,42.352096,-71.076472,42.366981
"3293",42,85,15,-71.070378,42.352096,-71.057007,42.330825
"3366",42,86,61,-71.070378,42.352096,-71.116205,42.332799
"3443",42,87,96,-71.070378,42.352096,-71.114214,42.366621
"3517",42,88,138,-71.070378,42.352096,-71.101427,42.374035
"3598",42,89,18,-71.070378,42.352096,-71.119945,42.379011
"3676",42,90,253,-71.070378,42.352096,-71.07711,42.3707
"3760",42,91,245,-71.070378,42.352096,-71.09169,42.366277
"3831",42,92,6,-71.070378,42.352096,-71.035705,42.311819
"3889",42,93,15,-71.070378,42.352096,-71.051122,42.320494
"3970",42,94,237,-71.070378,42.352096,-71.064608,42.375603
"4054",42,95,63,-71.070378,42.352096,-71.094445,42.372969
"4141",42,96,30,-71.070378,42.352096,-71.111075,42.373379
"4215",42,97,3,-71.070378,42.352096,-71.117152,42.369182
"4287",42,98,397,-71.070378,42.352096,-71.060292,42.371848
"4373",42,99,574,-71.070378,42.352096,-71.057629,42.35892
"4453",42,100,23,-71.070378,42.352096,-71.084198,42.328654
"4522",42,101,16,-71.070378,42.352096,-71.100694,42.345733
"4598",42,102,75,-71.070378,42.352096,-71.073089,42.336437
"4684",42,103,1037,-71.070378,42.352096,-71.082383,42.348762
"4769",42,104,24,-71.070378,42.352096,-71.057044,42.330716
"4840",42,105,3,-71.070378,42.352096,-71.075354,42.325333
"4904",42,106,30,-71.070378,42.352096,-71.045859,42.335693
"4963",42,107,9,-71.070378,42.352096,-71.03877,42.335741
"5048",42,109,1,-71.070378,42.352096,-71.065421,42.317225
"5093",42,110,18,-71.070378,42.352096,-71.145442,42.356975
"5177",42,111,495,-71.070378,42.352096,-71.059914,42.366222
"5270",42,112,691,-71.070378,42.352096,-71.058087,42.355402
"5367",42,113,1738,-71.070378,42.352096,-71.070884,42.36069
"5466",42,114,829,-71.070378,42.352096,-71.060515,42.365942
"5563",42,115,159,-71.070378,42.352096,-71.048927,42.378338
"5654",42,116,151,-71.070378,42.352096,-71.069849,42.356052
"5738",42,117,32,-71.070378,42.352096,-71.052984,42.358508
"5810",42,118,6,-71.070378,42.352096,-71.056605,42.377022
"5879",42,119,21,-71.070378,42.352096,-71.07655,42.350413
"5954",42,120,2,-71.070378,42.352096,-71.115645,42.309467
"6010",42,121,4,-71.070378,42.352096,-71.114175,42.31309
"6073",42,122,2,-71.070378,42.352096,-71.110833,42.320998
"6198",42,124,2,-71.070378,42.352096,-71.107341,42.310579
"6259",42,125,6,-71.070378,42.352096,-71.100164,42.322913
"6337",42,126,134,-71.070378,42.352096,-71.13493,42.339335
"6439",42,127,44,-71.070378,42.352096,-71.128374,42.346563
"6543",42,128,220,-71.070378,42.352096,-71.08497,42.362457
"6649",42,129,73,-71.070378,42.352096,-71.118201,42.369832
"6749",42,130,9,-71.070378,42.352096,-71.114025,42.376369
"6847",42,131,79,-71.070378,42.352096,-71.113687,42.356954
"6954",42,132,6,-71.070378,42.352096,-71.116865,42.377945
"7049",42,133,2,-71.070378,42.352096,-71.125107,42.380287
"7135",42,134,6,-71.070378,42.352096,-71.130516,42.397828
"7222",42,135,31,-71.070378,42.352096,-71.104412,42.370803
"7324",42,136,16,-71.070378,42.352096,-71.086388,42.366095
"7424",42,137,20,-71.070378,42.352096,-71.119084,42.387995
"7532",42,138,22,-71.070378,42.352096,-71.113341,42.385582
"7636",42,139,25,-71.070378,42.352096,-71.123024,42.396969
"7732",42,140,7,-71.070378,42.352096,-71.112708,42.400146
"7827",42,141,4,-71.070378,42.352096,-71.116772,42.400877
"7983",42,143,8,-71.070378,42.352096,-71.10942,42.39082
"8063",42,144,3,-71.070378,42.352096,-71.126908,42.402763
"8132",42,145,2,-71.070378,42.352096,-71.120406,42.394002
"819",43,43,1234,-71.050699,42.357143,-71.050699,42.357143
"859",43,44,795,-71.050699,42.357143,-71.056868,42.360583
"900",43,45,77,-71.050699,42.357143,-71.09788,42.344763
"942",43,46,190,-71.050699,42.357143,-71.085918,42.343864
"985",43,47,2821,-71.050699,42.357143,-71.056067,42.362811
"1029",43,48,404,-71.050699,42.357143,-71.055407,42.356755
"1074",43,49,824,-71.050699,42.357143,-71.066289,42.351146
"1120",43,50,1638,-71.050699,42.357143,-71.073644,42.350989
"1167",43,51,13,-71.050699,42.357143,-71.0790969,42.3348756
"1215",43,52,426,-71.050699,42.357143,-71.085954,42.348717
"1264",43,53,182,-71.050699,42.357143,-71.089886,42.350851
"1314",43,54,591,-71.050699,42.357143,-71.063348,42.354979
"1365",43,55,143,-71.050699,42.357143,-71.088088,42.347265
"1417",43,56,2,-71.050699,42.357143,-71.0833545,42.3281898
"1470",43,57,221,-71.050699,42.357143,-71.081572,42.340799
"1524",43,58,499,-71.050699,42.357143,-71.07278,42.355596
"1579",43,59,914,-71.050699,42.357143,-71.059367,42.351356
"1635",43,60,237,-71.050699,42.357143,-71.07131,42.360877
"1692",43,61,343,-71.050699,42.357143,-71.082674,42.348323
"1750",43,62,49,-71.050699,42.357143,-71.109927,42.340299
"1808",43,63,459,-71.050699,42.357143,-71.057054,42.344023
"1868",43,64,1661,-71.050699,42.357143,-71.0496,42.3511
"1929",43,65,451,-71.050699,42.357143,-71.0441,42.3475
"1990",43,66,2,-71.050699,42.357143,-71.13401,42.348607
"2053",43,67,50,-71.050699,42.357143,-71.093198,42.3581
"2117",43,68,22,-71.050699,42.357143,-71.1031,42.36507
"2182",43,69,42,-71.050699,42.357143,-71.123338,42.341598
"2246",43,70,12,-71.050699,42.357143,-71.121851,42.372244
"2308",43,71,5,-71.050699,42.357143,-71.107593,42.383405
"2372",43,72,77,-71.050699,42.357143,-71.084105,42.362613
"2441",43,73,7,-71.050699,42.357143,-71.120886,42.373231
"2510",43,74,58,-71.050699,42.357143,-71.118579,42.373268
"2581",43,75,36,-71.050699,42.357143,-71.10042,42.363562
"2653",43,76,27,-71.050699,42.357143,-71.105495,42.366426
"2718",43,77,6,-71.050699,42.357143,-71.096413,42.386428
"2787",43,78,12,-71.050699,42.357143,-71.095319,42.379637
"2858",43,79,19,-71.050699,42.357143,-71.106541,42.378551
"2932",43,80,37,-71.050699,42.357143,-71.090188,42.362429
"3009",43,81,388,-71.050699,42.357143,-71.062679,42.352409
"3081",43,82,2,-71.050699,42.357143,-71.120526,42.333689
"3148",43,83,10,-71.050699,42.357143,-71.065928,42.325941
"3226",43,84,530,-71.050699,42.357143,-71.076472,42.366981
"3294",43,85,9,-71.050699,42.357143,-71.057007,42.330825
"3367",43,86,6,-71.050699,42.357143,-71.116205,42.332799
"3518",43,88,7,-71.050699,42.357143,-71.101427,42.374035
"3599",43,89,4,-71.050699,42.357143,-71.119945,42.379011
"3677",43,90,139,-71.050699,42.357143,-71.07711,42.3707
"3761",43,91,25,-71.050699,42.357143,-71.09169,42.366277
"3832",43,92,6,-71.050699,42.357143,-71.035705,42.311819
"3890",43,93,44,-71.050699,42.357143,-71.051122,42.320494
"3971",43,94,281,-71.050699,42.357143,-71.064608,42.375603
"4055",43,95,10,-71.050699,42.357143,-71.094445,42.372969
"4142",43,96,29,-71.050699,42.357143,-71.111075,42.373379
"4288",43,98,781,-71.050699,42.357143,-71.060292,42.371848
"4374",43,99,562,-71.050699,42.357143,-71.057629,42.35892
"4523",43,101,2,-71.050699,42.357143,-71.100694,42.345733
"4599",43,102,55,-71.050699,42.357143,-71.073089,42.336437
"4685",43,103,974,-71.050699,42.357143,-71.082383,42.348762
"4770",43,104,137,-71.050699,42.357143,-71.057044,42.330716
"4905",43,106,70,-71.050699,42.357143,-71.045859,42.335693
"4964",43,107,26,-71.050699,42.357143,-71.03877,42.335741
"5094",43,110,3,-71.050699,42.357143,-71.145442,42.356975
"5178",43,111,1793,-71.050699,42.357143,-71.059914,42.366222
"5271",43,112,789,-71.050699,42.357143,-71.058087,42.355402
"5368",43,113,336,-71.050699,42.357143,-71.070884,42.36069
"5467",43,114,2133,-71.050699,42.357143,-71.060515,42.365942
"5564",43,115,51,-71.050699,42.357143,-71.048927,42.378338
"5655",43,116,38,-71.050699,42.357143,-71.069849,42.356052
"5739",43,117,7,-71.050699,42.357143,-71.052984,42.358508
"5811",43,118,46,-71.050699,42.357143,-71.056605,42.377022
"5880",43,119,7,-71.050699,42.357143,-71.07655,42.350413
"6199",43,124,1,-71.050699,42.357143,-71.107341,42.310579
"6338",43,126,6,-71.050699,42.357143,-71.13493,42.339335
"6440",43,127,3,-71.050699,42.357143,-71.128374,42.346563
"6544",43,128,57,-71.050699,42.357143,-71.08497,42.362457
"6650",43,129,5,-71.050699,42.357143,-71.118201,42.369832
"6750",43,130,4,-71.050699,42.357143,-71.114025,42.376369
"6848",43,131,53,-71.050699,42.357143,-71.113687,42.356954
"7050",43,133,4,-71.050699,42.357143,-71.125107,42.380287
"7136",43,134,1,-71.050699,42.357143,-71.130516,42.397828
"7223",43,135,1,-71.050699,42.357143,-71.104412,42.370803
"7325",43,136,4,-71.050699,42.357143,-71.086388,42.366095
"7425",43,137,5,-71.050699,42.357143,-71.119084,42.387995
"7533",43,138,4,-71.050699,42.357143,-71.113341,42.385582
"7637",43,139,3,-71.050699,42.357143,-71.123024,42.396969
"7733",43,140,6,-71.050699,42.357143,-71.112708,42.400146
"7828",43,141,7,-71.050699,42.357143,-71.116772,42.400877
"7984",43,143,3,-71.050699,42.357143,-71.10942,42.39082
"860",44,44,1139,-71.056868,42.360583,-71.056868,42.360583
"901",44,45,215,-71.056868,42.360583,-71.09788,42.344763
"943",44,46,265,-71.056868,42.360583,-71.085918,42.343864
"986",44,47,1006,-71.056868,42.360583,-71.056067,42.362811
"1030",44,48,662,-71.056868,42.360583,-71.055407,42.356755
"1075",44,49,736,-71.056868,42.360583,-71.066289,42.351146
"1121",44,50,699,-71.056868,42.360583,-71.073644,42.350989
"1168",44,51,38,-71.056868,42.360583,-71.0790969,42.3348756
"1216",44,52,594,-71.056868,42.360583,-71.085954,42.348717
"1265",44,53,476,-71.056868,42.360583,-71.089886,42.350851
"1315",44,54,1102,-71.056868,42.360583,-71.063348,42.354979
"1366",44,55,277,-71.056868,42.360583,-71.088088,42.347265
"1418",44,56,19,-71.056868,42.360583,-71.0833545,42.3281898
"1471",44,57,207,-71.056868,42.360583,-71.081572,42.340799
"1525",44,58,667,-71.056868,42.360583,-71.07278,42.355596
"1580",44,59,540,-71.056868,42.360583,-71.059367,42.351356
"1636",44,60,434,-71.056868,42.360583,-71.07131,42.360877
"1693",44,61,255,-71.056868,42.360583,-71.082674,42.348323
"1751",44,62,26,-71.056868,42.360583,-71.109927,42.340299
"1809",44,63,265,-71.056868,42.360583,-71.057054,42.344023
"1869",44,64,932,-71.056868,42.360583,-71.0496,42.3511
"1930",44,65,422,-71.056868,42.360583,-71.0441,42.3475
"1991",44,66,30,-71.056868,42.360583,-71.13401,42.348607
"2054",44,67,153,-71.056868,42.360583,-71.093198,42.3581
"2118",44,68,58,-71.056868,42.360583,-71.1031,42.36507
"2183",44,69,21,-71.056868,42.360583,-71.123338,42.341598
"2247",44,70,28,-71.056868,42.360583,-71.121851,42.372244
"2309",44,71,6,-71.056868,42.360583,-71.107593,42.383405
"2373",44,72,220,-71.056868,42.360583,-71.084105,42.362613
"2442",44,73,17,-71.056868,42.360583,-71.120886,42.373231
"2511",44,74,103,-71.056868,42.360583,-71.118579,42.373268
"2582",44,75,117,-71.056868,42.360583,-71.10042,42.363562
"2654",44,76,43,-71.056868,42.360583,-71.105495,42.366426
"2719",44,77,13,-71.056868,42.360583,-71.096413,42.386428
"2788",44,78,63,-71.056868,42.360583,-71.095319,42.379637
"2859",44,79,19,-71.056868,42.360583,-71.106541,42.378551
"2933",44,80,78,-71.056868,42.360583,-71.090188,42.362429
"3010",44,81,372,-71.056868,42.360583,-71.062679,42.352409
"3082",44,82,1,-71.056868,42.360583,-71.120526,42.333689
"3149",44,83,7,-71.056868,42.360583,-71.065928,42.325941
"3227",44,84,291,-71.056868,42.360583,-71.076472,42.366981
"3295",44,85,8,-71.056868,42.360583,-71.057007,42.330825
"3368",44,86,20,-71.056868,42.360583,-71.116205,42.332799
"3444",44,87,5,-71.056868,42.360583,-71.114214,42.366621
"3519",44,88,44,-71.056868,42.360583,-71.101427,42.374035
"3600",44,89,16,-71.056868,42.360583,-71.119945,42.379011
"3678",44,90,302,-71.056868,42.360583,-71.07711,42.3707
"3762",44,91,65,-71.056868,42.360583,-71.09169,42.366277
"3833",44,92,4,-71.056868,42.360583,-71.035705,42.311819
"3891",44,93,11,-71.056868,42.360583,-71.051122,42.320494
"3972",44,94,498,-71.056868,42.360583,-71.064608,42.375603
"4056",44,95,92,-71.056868,42.360583,-71.094445,42.372969
"4143",44,96,19,-71.056868,42.360583,-71.111075,42.373379
"4216",44,97,3,-71.056868,42.360583,-71.117152,42.369182
"4289",44,98,1068,-71.056868,42.360583,-71.060292,42.371848
"4375",44,99,176,-71.056868,42.360583,-71.057629,42.35892
"4454",44,100,7,-71.056868,42.360583,-71.084198,42.328654
"4524",44,101,6,-71.056868,42.360583,-71.100694,42.345733
"4600",44,102,37,-71.056868,42.360583,-71.073089,42.336437
"4686",44,103,355,-71.056868,42.360583,-71.082383,42.348762
"4771",44,104,23,-71.056868,42.360583,-71.057044,42.330716
"4841",44,105,2,-71.056868,42.360583,-71.075354,42.325333
"4906",44,106,10,-71.056868,42.360583,-71.045859,42.335693
"4965",44,107,7,-71.056868,42.360583,-71.03877,42.335741
"5095",44,110,6,-71.056868,42.360583,-71.145442,42.356975
"5179",44,111,656,-71.056868,42.360583,-71.059914,42.366222
"5272",44,112,374,-71.056868,42.360583,-71.058087,42.355402
"5369",44,113,486,-71.056868,42.360583,-71.070884,42.36069
"5468",44,114,1090,-71.056868,42.360583,-71.060515,42.365942
"5565",44,115,170,-71.056868,42.360583,-71.048927,42.378338
"5656",44,116,51,-71.056868,42.360583,-71.069849,42.356052
"5740",44,117,16,-71.056868,42.360583,-71.052984,42.358508
"5812",44,118,14,-71.056868,42.360583,-71.056605,42.377022
"5881",44,119,5,-71.056868,42.360583,-71.07655,42.350413
"6074",44,122,2,-71.056868,42.360583,-71.110833,42.320998
"6141",44,123,2,-71.056868,42.360583,-71.098634,42.315692
"6200",44,124,2,-71.056868,42.360583,-71.107341,42.310579
"6339",44,126,7,-71.056868,42.360583,-71.13493,42.339335
"6441",44,127,10,-71.056868,42.360583,-71.128374,42.346563
"6545",44,128,116,-71.056868,42.360583,-71.08497,42.362457
"6651",44,129,10,-71.056868,42.360583,-71.118201,42.369832
"6751",44,130,3,-71.056868,42.360583,-71.114025,42.376369
"6849",44,131,9,-71.056868,42.360583,-71.113687,42.356954
"6955",44,132,3,-71.056868,42.360583,-71.116865,42.377945
"7051",44,133,5,-71.056868,42.360583,-71.125107,42.380287
"7137",44,134,3,-71.056868,42.360583,-71.130516,42.397828
"7224",44,135,7,-71.056868,42.360583,-71.104412,42.370803
"7326",44,136,21,-71.056868,42.360583,-71.086388,42.366095
"7426",44,137,5,-71.056868,42.360583,-71.119084,42.387995
"7534",44,138,8,-71.056868,42.360583,-71.113341,42.385582
"7638",44,139,12,-71.056868,42.360583,-71.123024,42.396969
"7734",44,140,6,-71.056868,42.360583,-71.112708,42.400146
"7829",44,141,5,-71.056868,42.360583,-71.116772,42.400877
"7911",44,142,2,-71.056868,42.360583,-71.123413,42.40449
"7985",44,143,2,-71.056868,42.360583,-71.10942,42.39082
"8064",44,144,1,-71.056868,42.360583,-71.126908,42.402763
"8133",44,145,1,-71.056868,42.360583,-71.120406,42.394002
"902",45,45,821,-71.09788,42.344763,-71.09788,42.344763
"944",45,46,1157,-71.09788,42.344763,-71.085918,42.343864
"987",45,47,298,-71.09788,42.344763,-71.056067,42.362811
"1031",45,48,260,-71.09788,42.344763,-71.055407,42.356755
"1076",45,49,852,-71.09788,42.344763,-71.066289,42.351146
"1122",45,50,692,-71.09788,42.344763,-71.073644,42.350989
"1169",45,51,164,-71.09788,42.344763,-71.0790969,42.3348756
"1217",45,52,1302,-71.09788,42.344763,-71.085954,42.348717
"1266",45,53,693,-71.09788,42.344763,-71.089886,42.350851
"1316",45,54,766,-71.09788,42.344763,-71.063348,42.354979
"1367",45,55,3295,-71.09788,42.344763,-71.088088,42.347265
"1419",45,56,83,-71.09788,42.344763,-71.0833545,42.3281898
"1472",45,57,627,-71.09788,42.344763,-71.081572,42.340799
"1526",45,58,537,-71.09788,42.344763,-71.07278,42.355596
"1581",45,59,123,-71.09788,42.344763,-71.059367,42.351356
"1637",45,60,197,-71.09788,42.344763,-71.07131,42.360877
"1694",45,61,492,-71.09788,42.344763,-71.082674,42.348323
"1752",45,62,428,-71.09788,42.344763,-71.109927,42.340299
"1810",45,63,130,-71.09788,42.344763,-71.057054,42.344023
"1870",45,64,101,-71.09788,42.344763,-71.0496,42.3511
"1931",45,65,64,-71.09788,42.344763,-71.0441,42.3475
"1992",45,66,90,-71.09788,42.344763,-71.13401,42.348607
"2055",45,67,344,-71.09788,42.344763,-71.093198,42.3581
"2119",45,68,218,-71.09788,42.344763,-71.1031,42.36507
"2184",45,69,358,-71.09788,42.344763,-71.123338,42.341598
"2248",45,70,124,-71.09788,42.344763,-71.121851,42.372244
"2310",45,71,56,-71.09788,42.344763,-71.107593,42.383405
"2374",45,72,109,-71.09788,42.344763,-71.084105,42.362613
"2443",45,73,63,-71.09788,42.344763,-71.120886,42.373231
"2512",45,74,230,-71.09788,42.344763,-71.118579,42.373268
"2583",45,75,224,-71.09788,42.344763,-71.10042,42.363562
"2655",45,76,143,-71.09788,42.344763,-71.105495,42.366426
"2720",45,77,8,-71.09788,42.344763,-71.096413,42.386428
"2789",45,78,31,-71.09788,42.344763,-71.095319,42.379637
"2860",45,79,28,-71.09788,42.344763,-71.106541,42.378551
