"","statn","path_id","cnt","lat","long"
"17697",116,"116_16",37,-71.069849,42.356052
"17698",16,"116_16",37,-71.076163,42.347433
"17699",127,"127_19",37,-71.128374,42.346563
"17700",19,"127_19",37,-71.105828,42.347527
"17701",129,"129_8",37,-71.118201,42.369832
"17702",8,"129_8",37,-71.137313,42.353334
"17703",131,"131_42",37,-71.113687,42.356954
"17704",42,"131_42",37,-71.070378,42.352096
"17705",138,"138_113",37,-71.113341,42.385582
"17706",113,"138_113",37,-71.070884,42.36069
"17707",140,"140_78",37,-71.112708,42.400146
"17708",78,"140_78",37,-71.095319,42.379637
"17709",143,"143_68",37,-71.10942,42.39082
"17710",68,"143_68",37,-71.1031,42.36507
"17711",143,"143_78",37,-71.10942,42.39082
"17712",78,"143_78",37,-71.095319,42.379637
"17713",3,"3_81",38,-71.100812,42.340021
"17714",81,"3_81",38,-71.062679,42.352409
"17715",5,"5_56",38,-71.090179,42.341814
"17716",56,"5_56",38,-71.0833545,42.3281898
"17717",6,"6_27",38,-71.06514,42.361285
"17718",27,"6_27",38,-71.094734,42.331567
"17719",6,"6_30",38,-71.06514,42.361285
"17720",30,"6_30",38,-71.105221,42.334073
"17721",8,"8_133",38,-71.137313,42.353334
"17722",133,"8_133",38,-71.125107,42.380287
"17723",10,"10_44",38,-71.105884,42.350075
"17724",44,"10_44",38,-71.056868,42.360583
"17725",11,"11_23",38,-71.1065,42.338629
"17726",23,"11_23",38,-71.059364,42.359677
"17727",12,"12_17",38,-71.088496,42.335911
"17728",17,"12_17",38,-71.119581,42.365074
"17729",13,"13_54",38,-71.07403,42.334057
"17730",54,"13_54",38,-71.063348,42.354979
"17731",14,"14_23",38,-71.102797,42.337171
"17732",23,"14_23",38,-71.059364,42.359677
"17733",14,"14_81",38,-71.102797,42.337171
"17734",81,"14_81",38,-71.062679,42.352409
"17735",18,"18_57",38,-71.129791,42.36337
"17736",57,"18_57",38,-71.081572,42.340799
"17737",18,"18_131",38,-71.129791,42.36337
"17738",131,"18_131",38,-71.113687,42.356954
"17739",20,"20_93",38,-71.051601,42.35977
"17740",93,"20_93",38,-71.051122,42.320494
"17741",21,"21_130",38,-71.082578,42.345959
"17742",130,"21_130",38,-71.114025,42.376369
"17743",22,"22_88",38,-71.055547,42.352175
"17744",88,"22_88",38,-71.101427,42.374035
"17745",23,"23_17",38,-71.059364,42.359677
"17746",17,"23_17",38,-71.119581,42.365074
"17747",26,"26_10",38,-71.068922,42.341522
"17748",10,"26_10",38,-71.105884,42.350075
"17749",27,"27_131",38,-71.094734,42.331567
"17750",131,"27_131",38,-71.113687,42.356954
"17751",29,"29_131",38,-71.124565,42.363732
"17752",131,"29_131",38,-71.113687,42.356954
"17753",30,"30_6",38,-71.105221,42.334073
"17754",6,"30_6",38,-71.06514,42.361285
"17755",35,"35_34",38,-71.05896,42.354594
"17756",34,"35_34",38,-71.099855,42.346171
"17757",36,"36_87",38,-71.077303,42.349673
"17758",87,"36_87",38,-71.114214,42.366621
"17759",38,"38_67",38,-71.060868,42.366231
"17760",67,"38_67",38,-71.093198,42.3581
"17761",40,"40_46",38,-71.050877,42.363871
"17762",46,"40_46",38,-71.085918,42.343864
"17763",40,"40_68",38,-71.050877,42.363871
"17764",68,"40_68",38,-71.1031,42.36507
"17765",41,"41_25",38,-71.123831,42.352261
"17766",25,"41_25",38,-71.076847,42.341332
"17767",42,"42_73",38,-71.070378,42.352096
"17768",73,"42_73",38,-71.120886,42.373231
"17769",43,"43_69",38,-71.050699,42.357143
"17770",69,"43_69",38,-71.123338,42.341598
"17771",44,"44_34",38,-71.056868,42.360583
"17772",34,"44_34",38,-71.099855,42.346171
"17773",46,"46_63",38,-71.085918,42.343864
"17774",63,"46_63",38,-71.057054,42.344023
"17775",49,"49_91",38,-71.066289,42.351146
"17776",91,"49_91",38,-71.09169,42.366277
"17777",49,"49_102",38,-71.066289,42.351146
"17778",102,"49_102",38,-71.073089,42.336437
"17779",55,"55_139",38,-71.088088,42.347265
"17780",139,"55_139",38,-71.123024,42.396969
"17781",57,"57_8",38,-71.081572,42.340799
"17782",8,"57_8",38,-71.137313,42.353334
"17783",59,"59_27",38,-71.059367,42.351356
"17784",27,"59_27",38,-71.094734,42.331567
"17785",60,"60_11",38,-71.07131,42.360877
"17786",11,"60_11",38,-71.1065,42.338629
"17787",60,"60_81",38,-71.07131,42.360877
"17788",81,"60_81",38,-71.062679,42.352409
"17789",60,"60_84",38,-71.07131,42.360877
"17790",84,"60_84",38,-71.076472,42.366981
"17791",61,"61_24",38,-71.082674,42.348323
"17792",24,"61_24",38,-71.045461,42.351821
"17793",66,"66_126",38,-71.13401,42.348607
"17794",126,"66_126",38,-71.13493,42.339335
"17795",69,"69_12",38,-71.123338,42.341598
"17796",12,"69_12",38,-71.088496,42.335911
"17797",70,"70_95",38,-71.121851,42.372244
"17798",95,"70_95",38,-71.094445,42.372969
"17799",70,"70_114",38,-71.121851,42.372244
"17800",114,"70_114",38,-71.060515,42.365942
"17801",70,"70_138",38,-71.121851,42.372244
"17802",138,"70_138",38,-71.113341,42.385582
"17803",73,"73_14",38,-71.120886,42.373231
"17804",14,"73_14",38,-71.102797,42.337171
"17805",73,"73_140",38,-71.120886,42.373231
"17806",140,"73_140",38,-71.112708,42.400146
"17807",78,"78_33",38,-71.095319,42.379637
"17808",33,"78_33",38,-71.096831,42.349046
"17809",79,"79_32",38,-71.106541,42.378551
"17810",32,"79_32",38,-71.102221,42.343912
"17811",80,"80_17",38,-71.090188,42.362429
"17812",17,"80_17",38,-71.119581,42.365074
"17813",80,"80_47",38,-71.090188,42.362429
"17814",47,"80_47",38,-71.056067,42.362811
"17815",81,"81_104",38,-71.062679,42.352409
"17816",104,"81_104",38,-71.057044,42.330716
"17817",84,"84_5",38,-71.076472,42.366981
"17818",5,"84_5",38,-71.090179,42.341814
"17819",86,"86_58",38,-71.116205,42.332799
"17820",58,"86_58",38,-71.07278,42.355596
"17821",98,"98_70",38,-71.060292,42.371848
"17822",70,"98_70",38,-71.121851,42.372244
"17823",110,"110_53",38,-71.145442,42.356975
"17824",53,"110_53",38,-71.089886,42.350851
"17825",110,"110_91",38,-71.145442,42.356975
"17826",91,"110_91",38,-71.09169,42.366277
"17827",116,"116_113",38,-71.069849,42.356052
"17828",113,"116_113",38,-71.070884,42.36069
"17829",120,"120_120",38,-71.115645,42.309467
"17830",120,"120_120",38,-71.115645,42.309467
"17831",126,"126_22",38,-71.13493,42.339335
"17832",22,"126_22",38,-71.055547,42.352175
"17833",128,"128_26",38,-71.08497,42.362457
"17834",26,"128_26",38,-71.068922,42.341522
"17835",128,"128_89",38,-71.08497,42.362457
"17836",89,"128_89",38,-71.119945,42.379011
"17837",131,"131_18",38,-71.113687,42.356954
"17838",18,"131_18",38,-71.129791,42.36337
"17839",131,"131_62",38,-71.113687,42.356954
"17840",62,"131_62",38,-71.109927,42.340299
"17841",131,"131_69",38,-71.113687,42.356954
"17842",69,"131_69",38,-71.123338,42.341598
"17843",133,"133_33",38,-71.125107,42.380287
"17844",33,"133_33",38,-71.096831,42.349046
"17845",133,"133_140",38,-71.125107,42.380287
"17846",140,"133_140",38,-71.112708,42.400146
"17847",141,"141_88",38,-71.116772,42.400877
"17848",88,"141_88",38,-71.101427,42.374035
"17849",3,"3_13",39,-71.100812,42.340021
"17850",13,"3_13",39,-71.07403,42.334057
"17851",3,"3_17",39,-71.100812,42.340021
"17852",17,"3_17",39,-71.119581,42.365074
"17853",5,"5_84",39,-71.090179,42.341814
"17854",84,"5_84",39,-71.076472,42.366981
"17855",8,"8_102",39,-71.137313,42.353334
"17856",102,"8_102",39,-71.073089,42.336437
"17857",9,"9_91",39,-71.116174,42.351313
"17858",91,"9_91",39,-71.09169,42.366277
"17859",10,"10_62",39,-71.105884,42.350075
"17860",62,"10_62",39,-71.109927,42.340299
"17861",11,"11_60",39,-71.1065,42.338629
"17862",60,"11_60",39,-71.07131,42.360877
"17863",12,"12_61",39,-71.088496,42.335911
"17864",61,"12_61",39,-71.082674,42.348323
"17865",14,"14_49",39,-71.102797,42.337171
"17866",49,"14_49",39,-71.066289,42.351146
"17867",14,"14_98",39,-71.102797,42.337171
"17868",98,"14_98",39,-71.060292,42.371848
"17869",19,"19_15",39,-71.105828,42.347527
"17870",15,"19_15",39,-71.13802,42.361667
"17871",25,"25_69",39,-71.076847,42.341332
"17872",69,"25_69",39,-71.123338,42.341598
"17873",25,"25_91",39,-71.076847,42.341332
"17874",91,"25_91",39,-71.09169,42.366277
"17875",26,"26_128",39,-71.068922,42.341522
"17876",128,"26_128",39,-71.08497,42.362457
"17877",29,"29_80",39,-71.124565,42.363732
"17878",80,"29_80",39,-71.090188,42.362429
"17879",30,"30_61",39,-71.105221,42.334073
"17880",61,"30_61",39,-71.082674,42.348323
"17881",34,"34_49",39,-71.099855,42.346171
"17882",49,"34_49",39,-71.066289,42.351146
"17883",37,"37_10",39,-71.146452,42.357247
"17884",10,"37_10",39,-71.105884,42.350075
"17885",38,"38_91",39,-71.060868,42.366231
"17886",91,"38_91",39,-71.09169,42.366277
"17887",39,"39_19",39,-71.074182,42.338623
"17888",19,"39_19",39,-71.105828,42.347527
"17889",41,"41_24",39,-71.123831,42.352261
"17890",24,"41_24",39,-71.045461,42.351821
"17891",44,"44_27",39,-71.056868,42.360583
"17892",27,"44_27",39,-71.094734,42.331567
"17893",45,"45_18",39,-71.09788,42.344763
"17894",18,"45_18",39,-71.129791,42.36337
"17895",46,"46_17",39,-71.085918,42.343864
"17896",17,"46_17",39,-71.119581,42.365074
"17897",46,"46_73",39,-71.085918,42.343864
"17898",73,"46_73",39,-71.120886,42.373231
"17899",46,"46_131",39,-71.085918,42.343864
"17900",131,"46_131",39,-71.113687,42.356954
"17901",57,"57_62",39,-71.081572,42.340799
"17902",62,"57_62",39,-71.109927,42.340299
"17903",57,"57_88",39,-71.081572,42.340799
"17904",88,"57_88",39,-71.101427,42.374035
"17905",58,"58_133",39,-71.07278,42.355596
"17906",133,"58_133",39,-71.125107,42.380287
"17907",60,"60_3",39,-71.07131,42.360877
"17908",3,"60_3",39,-71.100812,42.340021
"17909",62,"62_42",39,-71.109927,42.340299
"17910",42,"62_42",39,-71.070378,42.352096
"17911",62,"62_57",39,-71.109927,42.340299
"17912",57,"62_57",39,-71.081572,42.340799
"17913",65,"65_33",39,-71.0441,42.3475
"17914",33,"65_33",39,-71.096831,42.349046
"17915",65,"65_39",39,-71.0441,42.3475
"17916",39,"65_39",39,-71.074182,42.338623
"17917",69,"69_91",39,-71.123338,42.341598
"17918",91,"69_91",39,-71.09169,42.366277
"17919",70,"70_72",39,-71.121851,42.372244
"17920",72,"70_72",39,-71.084105,42.362613
"17921",71,"71_53",39,-71.107593,42.383405
"17922",53,"71_53",39,-71.089886,42.350851
"17923",72,"72_130",39,-71.084105,42.362613
"17924",130,"72_130",39,-71.114025,42.376369
"17925",73,"73_32",39,-71.120886,42.373231
"17926",32,"73_32",39,-71.102221,42.343912
"17927",75,"75_3",39,-71.10042,42.363562
"17928",3,"75_3",39,-71.100812,42.340021
"17929",77,"77_88",39,-71.096413,42.386428
"17930",88,"77_88",39,-71.101427,42.374035
"17931",77,"77_137",39,-71.096413,42.386428
"17932",137,"77_137",39,-71.119084,42.387995
"17933",78,"78_6",39,-71.095319,42.379637
"17934",6,"78_6",39,-71.06514,42.361285
"17935",80,"80_127",39,-71.090188,42.362429
"17936",127,"80_127",39,-71.128374,42.346563
"17937",81,"81_91",39,-71.062679,42.352409
"17938",91,"81_91",39,-71.09169,42.366277
"17939",84,"84_31",39,-71.076472,42.366981
"17940",31,"84_31",39,-71.041747,42.348833
"17941",84,"84_50",39,-71.076472,42.366981
"17942",50,"84_50",39,-71.073644,42.350989
"17943",86,"86_50",39,-71.116205,42.332799
"17944",50,"86_50",39,-71.073644,42.350989
"17945",86,"86_112",39,-71.116205,42.332799
"17946",112,"86_112",39,-71.058087,42.355402
"17947",88,"88_129",39,-71.101427,42.374035
"17948",129,"88_129",39,-71.118201,42.369832
"17949",91,"91_14",39,-71.09169,42.366277
"17950",14,"91_14",39,-71.102797,42.337171
"17951",91,"91_38",39,-71.09169,42.366277
"17952",38,"91_38",39,-71.060868,42.366231
"17953",93,"93_12",39,-71.051122,42.320494
"17954",12,"93_12",39,-71.088496,42.335911
"17955",95,"95_54",39,-71.094445,42.372969
"17956",54,"95_54",39,-71.063348,42.354979
"17957",95,"95_133",39,-71.094445,42.372969
"17958",133,"95_133",39,-71.125107,42.380287
"17959",98,"98_49",39,-71.060292,42.371848
"17960",49,"98_49",39,-71.066289,42.351146
"17961",99,"99_63",39,-71.057629,42.35892
"17962",63,"99_63",39,-71.057054,42.344023
"17963",99,"99_86",39,-71.057629,42.35892
"17964",86,"99_86",39,-71.116205,42.332799
"17965",102,"102_42",39,-71.073089,42.336437
"17966",42,"102_42",39,-71.070378,42.352096
"17967",102,"102_88",39,-71.073089,42.336437
"17968",88,"102_88",39,-71.101427,42.374035
"17969",110,"110_36",39,-71.145442,42.356975
"17970",36,"110_36",39,-71.077303,42.349673
"17971",111,"111_46",39,-71.059914,42.366222
"17972",46,"111_46",39,-71.085918,42.343864
"17973",111,"111_70",39,-71.059914,42.366222
"17974",70,"111_70",39,-71.121851,42.372244
"17975",112,"112_27",39,-71.058087,42.355402
"17976",27,"112_27",39,-71.094734,42.331567
"17977",117,"117_40",39,-71.052984,42.358508
"17978",40,"117_40",39,-71.050877,42.363871
"17979",120,"120_122",39,-71.115645,42.309467
"17980",122,"120_122",39,-71.110833,42.320998
"17981",122,"122_120",39,-71.110833,42.320998
"17982",120,"122_120",39,-71.115645,42.309467
"17983",122,"122_121",39,-71.110833,42.320998
"17984",121,"122_121",39,-71.114175,42.31309
"17985",128,"128_12",39,-71.08497,42.362457
"17986",12,"128_12",39,-71.088496,42.335911
"17987",132,"132_90",39,-71.116865,42.377945
"17988",90,"132_90",39,-71.07711,42.3707
"17989",133,"133_46",39,-71.125107,42.380287
"17990",46,"133_46",39,-71.085918,42.343864
"17991",135,"135_53",39,-71.104412,42.370803
"17992",53,"135_53",39,-71.089886,42.350851
"17993",136,"136_99",39,-71.086388,42.366095
"17994",99,"136_99",39,-71.057629,42.35892
"17995",138,"138_67",39,-71.113341,42.385582
"17996",67,"138_67",39,-71.093198,42.3581
"17997",138,"138_89",39,-71.113341,42.385582
"17998",89,"138_89",39,-71.119945,42.379011
"17999",138,"138_96",39,-71.113341,42.385582
"18000",96,"138_96",39,-71.111075,42.373379
"18001",140,"140_80",39,-71.112708,42.400146
"18002",80,"140_80",39,-71.090188,42.362429
"18003",144,"144_96",39,-71.126908,42.402763
"18004",96,"144_96",39,-71.111075,42.373379
"18005",7,"7_21",40,-71.044624,42.353412
"18006",21,"7_21",40,-71.082578,42.345959
"18007",8,"8_57",40,-71.137313,42.353334
"18008",57,"8_57",40,-71.081572,42.340799
"18009",9,"9_73",40,-71.116174,42.351313
"18010",73,"9_73",40,-71.120886,42.373231
"18011",11,"11_75",40,-71.1065,42.338629
"18012",75,"11_75",40,-71.10042,42.363562
"18013",11,"11_80",40,-71.1065,42.338629
"18014",80,"11_80",40,-71.090188,42.362429
"18015",13,"13_61",40,-71.07403,42.334057
"18016",61,"13_61",40,-71.082674,42.348323
"18017",14,"14_70",40,-71.102797,42.337171
"18018",70,"14_70",40,-71.121851,42.372244
"18019",14,"14_94",40,-71.102797,42.337171
"18020",94,"14_94",40,-71.064608,42.375603
"18021",15,"15_90",40,-71.13802,42.361667
"18022",90,"15_90",40,-71.07711,42.3707
"18023",16,"16_95",40,-71.076163,42.347433
"18024",95,"16_95",40,-71.094445,42.372969
"18025",17,"17_46",40,-71.119581,42.365074
"18026",46,"17_46",40,-71.085918,42.343864
"18027",17,"17_133",40,-71.119581,42.365074
"18028",133,"17_133",40,-71.125107,42.380287
"18029",18,"18_60",40,-71.129791,42.36337
"18030",60,"18_60",40,-71.07131,42.360877
"18031",18,"18_132",40,-71.129791,42.36337
"18032",132,"18_132",40,-71.116865,42.377945
"18033",21,"21_70",40,-71.082578,42.345959
"18034",70,"21_70",40,-71.121851,42.372244
"18035",25,"25_65",40,-71.076847,42.341332
"18036",65,"25_65",40,-71.0441,42.3475
"18037",29,"29_19",40,-71.124565,42.363732
"18038",19,"29_19",40,-71.105828,42.347527
"18039",29,"29_42",40,-71.124565,42.363732
"18040",42,"29_42",40,-71.070378,42.352096
"18041",31,"31_106",40,-71.041747,42.348833
"18042",106,"31_106",40,-71.045859,42.335693
"18043",32,"32_102",40,-71.102221,42.343912
"18044",102,"32_102",40,-71.073089,42.336437
"18045",34,"34_10",40,-71.099855,42.346171
"18046",10,"34_10",40,-71.105884,42.350075
"18047",40,"40_95",40,-71.050877,42.363871
"18048",95,"40_95",40,-71.094445,42.372969
"18049",40,"40_117",40,-71.050877,42.363871
"18050",117,"40_117",40,-71.052984,42.358508
"18051",41,"41_44",40,-71.123831,42.352261
"18052",44,"41_44",40,-71.056868,42.360583
"18053",42,"42_56",40,-71.070378,42.352096
"18054",56,"42_56",40,-71.0833545,42.3281898
"18055",43,"43_45",40,-71.050699,42.357143
"18056",45,"43_45",40,-71.09788,42.344763
"18057",43,"43_74",40,-71.050699,42.357143
"18058",74,"43_74",40,-71.118579,42.373268
"18059",44,"44_68",40,-71.056868,42.360583
"18060",68,"44_68",40,-71.1031,42.36507
"18061",45,"45_131",40,-71.09788,42.344763
"18062",131,"45_131",40,-71.113687,42.356954
"18063",55,"55_111",40,-71.088088,42.347265
"18064",111,"55_111",40,-71.059914,42.366222
"18065",58,"58_95",40,-71.07278,42.355596
"18066",95,"58_95",40,-71.094445,42.372969
"18067",59,"59_80",40,-71.059367,42.351356
"18068",80,"59_80",40,-71.090188,42.362429
"18069",60,"60_5",40,-71.07131,42.360877
"18070",5,"60_5",40,-71.090179,42.341814
"18071",61,"61_3",40,-71.082674,42.348323
"18072",3,"61_3",40,-71.100812,42.340021
"18073",62,"62_10",40,-71.109927,42.340299
"18074",10,"62_10",40,-71.105884,42.350075
"18075",63,"63_99",40,-71.057054,42.344023
"18076",99,"63_99",40,-71.057629,42.35892
"18077",68,"68_110",40,-71.1031,42.36507
"18078",110,"68_110",40,-71.145442,42.356975
"18079",68,"68_112",40,-71.1031,42.36507
"18080",112,"68_112",40,-71.058087,42.355402
"18081",69,"69_76",40,-71.123338,42.341598
"18082",76,"69_76",40,-71.105495,42.366426
"18083",70,"70_126",40,-71.121851,42.372244
"18084",126,"70_126",40,-71.13493,42.339335
"18085",73,"73_90",40,-71.120886,42.373231
"18086",90,"73_90",40,-71.07711,42.3707
"18087",74,"74_11",40,-71.118579,42.373268
"18088",11,"74_11",40,-71.1065,42.338629
"18089",74,"74_39",40,-71.118579,42.373268
"18090",39,"74_39",40,-71.074182,42.338623
"18091",75,"75_4",40,-71.10042,42.363562
"18092",4,"75_4",40,-71.069616,42.345392
"18093",76,"76_22",40,-71.105495,42.366426
"18094",22,"76_22",40,-71.055547,42.352175
"18095",77,"77_72",40,-71.096413,42.386428
"18096",72,"77_72",40,-71.084105,42.362613
"18097",80,"80_4",40,-71.090188,42.362429
"18098",4,"80_4",40,-71.069616,42.345392
"18099",81,"81_30",40,-71.062679,42.352409
"18100",30,"81_30",40,-71.105221,42.334073
"18101",88,"88_87",40,-71.101427,42.374035
"18102",87,"88_87",40,-71.114214,42.366621
"18103",91,"91_133",40,-71.09169,42.366277
"18104",133,"91_133",40,-71.125107,42.380287
"18105",94,"94_88",40,-71.064608,42.375603
"18106",88,"94_88",40,-71.101427,42.374035
"18107",95,"95_52",40,-71.094445,42.372969
"18108",52,"95_52",40,-71.085954,42.348717
"18109",95,"95_132",40,-71.094445,42.372969
"18110",132,"95_132",40,-71.116865,42.377945
"18111",99,"99_71",40,-71.057629,42.35892
"18112",71,"99_71",40,-71.107593,42.383405
"18113",99,"99_95",40,-71.057629,42.35892
"18114",95,"99_95",40,-71.094445,42.372969
"18115",100,"100_81",40,-71.084198,42.328654
"18116",81,"100_81",40,-71.062679,42.352409
"18117",107,"107_107",40,-71.03877,42.335741
"18118",107,"107_107",40,-71.03877,42.335741
"18119",111,"111_3",40,-71.059914,42.366222
"18120",3,"111_3",40,-71.100812,42.340021
"18121",112,"112_69",40,-71.058087,42.355402
"18122",69,"112_69",40,-71.123338,42.341598
"18123",112,"112_104",40,-71.058087,42.355402
"18124",104,"112_104",40,-71.057044,42.330716
"18125",113,"113_130",40,-71.070884,42.36069
"18126",130,"113_130",40,-71.114025,42.376369
"18127",114,"114_78",40,-71.060515,42.365942
"18128",78,"114_78",40,-71.095319,42.379637
"18129",115,"115_80",40,-71.048927,42.378338
"18130",80,"115_80",40,-71.090188,42.362429
"18131",115,"115_133",40,-71.048927,42.378338
"18132",133,"115_133",40,-71.125107,42.380287
"18133",126,"126_3",40,-71.13493,42.339335
"18134",3,"126_3",40,-71.100812,42.340021
"18135",129,"129_84",40,-71.118201,42.369832
"18136",84,"129_84",40,-71.076472,42.366981
"18137",131,"131_48",40,-71.113687,42.356954
"18138",48,"131_48",40,-71.055407,42.356755
"18139",132,"132_18",40,-71.116865,42.377945
"18140",18,"132_18",40,-71.129791,42.36337
"18141",4,"4_9",41,-71.069616,42.345392
"18142",9,"4_9",41,-71.116174,42.351313
"18143",9,"9_96",41,-71.116174,42.351313
"18144",96,"9_96",41,-71.111075,42.373379
"18145",9,"9_110",41,-71.116174,42.351313
"18146",110,"9_110",41,-71.145442,42.356975
"18147",14,"14_95",41,-71.102797,42.337171
"18148",95,"14_95",41,-71.094445,42.372969
"18149",15,"15_14",41,-71.13802,42.361667
"18150",14,"15_14",41,-71.102797,42.337171
"18151",15,"15_73",41,-71.13802,42.361667
"18152",73,"15_73",41,-71.120886,42.373231
"18153",16,"16_29",41,-71.076163,42.347433
"18154",29,"16_29",41,-71.124565,42.363732
"18155",22,"22_17",41,-71.055547,42.352175
"18156",17,"22_17",41,-71.119581,42.365074
"18157",22,"22_19",41,-71.055547,42.352175
"18158",19,"22_19",41,-71.105828,42.347527
"18159",30,"30_59",41,-71.105221,42.334073
"18160",59,"30_59",41,-71.059367,42.351356
"18161",32,"32_72",41,-71.102221,42.343912
"18162",72,"32_72",41,-71.084105,42.362613
"18163",32,"32_99",41,-71.102221,42.343912
"18164",99,"32_99",41,-71.057629,42.35892
"18165",42,"42_129",41,-71.070378,42.352096
"18166",129,"42_129",41,-71.118201,42.369832
"18167",44,"44_95",41,-71.056868,42.360583
"18168",95,"44_95",41,-71.094445,42.372969
"18169",45,"45_56",41,-71.09788,42.344763
"18170",56,"45_56",41,-71.0833545,42.3281898
"18171",47,"47_80",41,-71.056067,42.362811
"18172",80,"47_80",41,-71.090188,42.362429
"18173",49,"49_14",41,-71.066289,42.351146
"18174",14,"49_14",41,-71.102797,42.337171
"18175",50,"50_70",41,-71.073644,42.350989
"18176",70,"50_70",41,-71.121851,42.372244
"18177",55,"55_64",41,-71.088088,42.347265
"18178",64,"55_64",41,-71.0496,42.3511
"18179",57,"57_70",41,-71.081572,42.340799
"18180",70,"57_70",41,-71.121851,42.372244
"18181",65,"65_106",41,-71.0441,42.3475
"18182",106,"65_106",41,-71.045859,42.335693
"18183",66,"66_99",41,-71.13401,42.348607
"18184",99,"66_99",41,-71.057629,42.35892
"18185",69,"69_34",41,-71.123338,42.341598
"18186",34,"69_34",41,-71.099855,42.346171
"18187",70,"70_84",41,-71.121851,42.372244
"18188",84,"70_84",41,-71.076472,42.366981
"18189",70,"70_86",41,-71.121851,42.372244
"18190",86,"70_86",41,-71.116205,42.332799
"18191",72,"72_136",41,-71.084105,42.362613
"18192",136,"72_136",41,-71.086388,42.366095
"18193",75,"75_77",41,-71.10042,42.363562
"18194",77,"75_77",41,-71.096413,42.386428
"18195",77,"77_143",41,-71.096413,42.386428
"18196",143,"77_143",41,-71.10942,42.39082
"18197",80,"80_50",41,-71.090188,42.362429
"18198",50,"80_50",41,-71.073644,42.350989
"18199",80,"80_115",41,-71.090188,42.362429
"18200",115,"80_115",41,-71.048927,42.378338
"18201",81,"81_23",41,-71.062679,42.352409
"18202",23,"81_23",41,-71.059364,42.359677
"18203",81,"81_61",41,-71.062679,42.352409
"18204",61,"81_61",41,-71.082674,42.348323
"18205",86,"86_8",41,-71.116205,42.332799
"18206",8,"86_8",41,-71.137313,42.353334
"18207",87,"87_45",41,-71.114214,42.366621
"18208",45,"87_45",41,-71.09788,42.344763
"18209",88,"88_140",41,-71.101427,42.374035
"18210",140,"88_140",41,-71.112708,42.400146
"18211",90,"90_59",41,-71.07711,42.3707
"18212",59,"90_59",41,-71.059367,42.351356
"18213",91,"91_45",41,-71.09169,42.366277
"18214",45,"91_45",41,-71.09788,42.344763
"18215",94,"94_14",41,-71.064608,42.375603
"18216",14,"94_14",41,-71.102797,42.337171
"18217",95,"95_32",41,-71.094445,42.372969
"18218",32,"95_32",41,-71.102221,42.343912
"18219",98,"98_59",41,-71.060292,42.371848
"18220",59,"98_59",41,-71.059367,42.351356
"18221",98,"98_95",41,-71.060292,42.371848
"18222",95,"98_95",41,-71.094445,42.372969
"18223",99,"99_69",41,-71.057629,42.35892
"18224",69,"99_69",41,-71.123338,42.341598
"18225",99,"99_79",41,-71.057629,42.35892
"18226",79,"99_79",41,-71.106541,42.378551
"18227",113,"113_8",41,-71.070884,42.36069
"18228",8,"113_8",41,-71.137313,42.353334
"18229",113,"113_139",41,-71.070884,42.36069
"18230",139,"113_139",41,-71.123024,42.396969
"18231",116,"116_21",41,-71.069849,42.356052
"18232",21,"116_21",41,-71.082578,42.345959
"18233",116,"116_53",41,-71.069849,42.356052
"18234",53,"116_53",41,-71.089886,42.350851
"18235",127,"127_80",41,-71.128374,42.346563
"18236",80,"127_80",41,-71.090188,42.362429
"18237",131,"131_8",41,-71.113687,42.356954
"18238",8,"131_8",41,-71.137313,42.353334
"18239",135,"135_36",41,-71.104412,42.370803
"18240",36,"135_36",41,-71.077303,42.349673
"18241",140,"140_133",41,-71.112708,42.400146
"18242",133,"140_133",41,-71.125107,42.380287
"18243",5,"5_60",42,-71.090179,42.341814
"18244",60,"5_60",42,-71.07131,42.360877
"18245",6,"6_34",42,-71.06514,42.361285
"18246",34,"6_34",42,-71.099855,42.346171
"18247",6,"6_62",42,-71.06514,42.361285
"18248",62,"6_62",42,-71.109927,42.340299
"18249",7,"7_104",42,-71.044624,42.353412
"18250",104,"7_104",42,-71.057044,42.330716
"18251",10,"10_82",42,-71.105884,42.350075
"18252",82,"10_82",42,-71.120526,42.333689
"18253",11,"11_54",42,-71.1065,42.338629
"18254",54,"11_54",42,-71.063348,42.354979
"18255",13,"13_83",42,-71.07403,42.334057
"18256",83,"13_83",42,-71.065928,42.325941
"18257",16,"16_83",42,-71.076163,42.347433
"18258",83,"16_83",42,-71.065928,42.325941
"18259",17,"17_11",42,-71.119581,42.365074
"18260",11,"17_11",42,-71.1065,42.338629
"18261",17,"17_22",42,-71.119581,42.365074
"18262",22,"17_22",42,-71.055547,42.352175
"18263",18,"18_45",42,-71.129791,42.36337
"18264",45,"18_45",42,-71.09788,42.344763
"18265",19,"19_126",42,-71.105828,42.347527
"18266",126,"19_126",42,-71.13493,42.339335
"18267",20,"20_13",42,-71.051601,42.35977
"18268",13,"20_13",42,-71.07403,42.334057
"18269",21,"21_65",42,-71.082578,42.345959
"18270",65,"21_65",42,-71.0441,42.3475
"18271",26,"26_74",42,-71.068922,42.341522
"18272",74,"26_74",42,-71.118579,42.373268
"18273",29,"29_69",42,-71.124565,42.363732
"18274",69,"29_69",42,-71.123338,42.341598
"18275",30,"30_38",42,-71.105221,42.334073
"18276",38,"30_38",42,-71.060868,42.366231
"18277",31,"31_14",42,-71.041747,42.348833
"18278",14,"31_14",42,-71.102797,42.337171
