"","strt_statn","end_statn","cnt","strtLng","strtLat","endLng","endLat"
"8955",120,122,39,-71.115645,42.309467,-71.110833,42.320998
"8956",122,120,39,-71.110833,42.320998,-71.115645,42.309467
"8957",122,121,39,-71.110833,42.320998,-71.114175,42.31309
"8958",128,12,39,-71.08497,42.362457,-71.088496,42.335911
"8959",132,90,39,-71.116865,42.377945,-71.07711,42.3707
"8960",133,46,39,-71.125107,42.380287,-71.085918,42.343864
"8961",135,53,39,-71.104412,42.370803,-71.089886,42.350851
"8962",136,99,39,-71.086388,42.366095,-71.057629,42.35892
"8963",138,67,39,-71.113341,42.385582,-71.093198,42.3581
"8964",138,89,39,-71.113341,42.385582,-71.119945,42.379011
"8965",138,96,39,-71.113341,42.385582,-71.111075,42.373379
"8966",140,80,39,-71.112708,42.400146,-71.090188,42.362429
"8967",144,96,39,-71.126908,42.402763,-71.111075,42.373379
"8968",7,21,40,-71.044624,42.353412,-71.082578,42.345959
"8969",8,57,40,-71.137313,42.353334,-71.081572,42.340799
"8970",9,73,40,-71.116174,42.351313,-71.120886,42.373231
"8971",11,75,40,-71.1065,42.338629,-71.10042,42.363562
"8972",11,80,40,-71.1065,42.338629,-71.090188,42.362429
"8973",13,61,40,-71.07403,42.334057,-71.082674,42.348323
"8974",14,70,40,-71.102797,42.337171,-71.121851,42.372244
"8975",14,94,40,-71.102797,42.337171,-71.064608,42.375603
"8976",15,90,40,-71.13802,42.361667,-71.07711,42.3707
"8977",16,95,40,-71.076163,42.347433,-71.094445,42.372969
"8978",17,46,40,-71.119581,42.365074,-71.085918,42.343864
"8979",17,133,40,-71.119581,42.365074,-71.125107,42.380287
"8980",18,60,40,-71.129791,42.36337,-71.07131,42.360877
"8981",18,132,40,-71.129791,42.36337,-71.116865,42.377945
"8982",21,70,40,-71.082578,42.345959,-71.121851,42.372244
"8983",25,65,40,-71.076847,42.341332,-71.0441,42.3475
"8984",29,19,40,-71.124565,42.363732,-71.105828,42.347527
"8985",29,42,40,-71.124565,42.363732,-71.070378,42.352096
"8986",31,106,40,-71.041747,42.348833,-71.045859,42.335693
"8987",32,102,40,-71.102221,42.343912,-71.073089,42.336437
"8988",34,10,40,-71.099855,42.346171,-71.105884,42.350075
"8989",40,95,40,-71.050877,42.363871,-71.094445,42.372969
"8990",40,117,40,-71.050877,42.363871,-71.052984,42.358508
"8991",41,44,40,-71.123831,42.352261,-71.056868,42.360583
"8992",42,56,40,-71.070378,42.352096,-71.0833545,42.3281898
"8993",43,45,40,-71.050699,42.357143,-71.09788,42.344763
"8994",43,74,40,-71.050699,42.357143,-71.118579,42.373268
"8995",44,68,40,-71.056868,42.360583,-71.1031,42.36507
"8996",45,131,40,-71.09788,42.344763,-71.113687,42.356954
"8997",55,111,40,-71.088088,42.347265,-71.059914,42.366222
"8998",58,95,40,-71.07278,42.355596,-71.094445,42.372969
"8999",59,80,40,-71.059367,42.351356,-71.090188,42.362429
"9000",60,5,40,-71.07131,42.360877,-71.090179,42.341814
"9001",61,3,40,-71.082674,42.348323,-71.100812,42.340021
"9002",62,10,40,-71.109927,42.340299,-71.105884,42.350075
"9003",63,99,40,-71.057054,42.344023,-71.057629,42.35892
"9004",68,110,40,-71.1031,42.36507,-71.145442,42.356975
"9005",68,112,40,-71.1031,42.36507,-71.058087,42.355402
"9006",69,76,40,-71.123338,42.341598,-71.105495,42.366426
"9007",70,126,40,-71.121851,42.372244,-71.13493,42.339335
"9008",73,90,40,-71.120886,42.373231,-71.07711,42.3707
"9009",74,11,40,-71.118579,42.373268,-71.1065,42.338629
"9010",74,39,40,-71.118579,42.373268,-71.074182,42.338623
"9011",75,4,40,-71.10042,42.363562,-71.069616,42.345392
"9012",76,22,40,-71.105495,42.366426,-71.055547,42.352175
"9013",77,72,40,-71.096413,42.386428,-71.084105,42.362613
"9014",80,4,40,-71.090188,42.362429,-71.069616,42.345392
"9015",81,30,40,-71.062679,42.352409,-71.105221,42.334073
"9016",88,87,40,-71.101427,42.374035,-71.114214,42.366621
"9017",91,133,40,-71.09169,42.366277,-71.125107,42.380287
"9018",94,88,40,-71.064608,42.375603,-71.101427,42.374035
"9019",95,52,40,-71.094445,42.372969,-71.085954,42.348717
"9020",95,132,40,-71.094445,42.372969,-71.116865,42.377945
"9021",99,71,40,-71.057629,42.35892,-71.107593,42.383405
"9022",99,95,40,-71.057629,42.35892,-71.094445,42.372969
"9023",100,81,40,-71.084198,42.328654,-71.062679,42.352409
"9024",107,107,40,-71.03877,42.335741,-71.03877,42.335741
"9025",111,3,40,-71.059914,42.366222,-71.100812,42.340021
"9026",112,69,40,-71.058087,42.355402,-71.123338,42.341598
"9027",112,104,40,-71.058087,42.355402,-71.057044,42.330716
"9028",113,130,40,-71.070884,42.36069,-71.114025,42.376369
"9029",114,78,40,-71.060515,42.365942,-71.095319,42.379637
"9030",115,80,40,-71.048927,42.378338,-71.090188,42.362429
"9031",115,133,40,-71.048927,42.378338,-71.125107,42.380287
"9032",126,3,40,-71.13493,42.339335,-71.100812,42.340021
"9033",129,84,40,-71.118201,42.369832,-71.076472,42.366981
"9034",131,48,40,-71.113687,42.356954,-71.055407,42.356755
"9035",132,18,40,-71.116865,42.377945,-71.129791,42.36337
"9036",4,9,41,-71.069616,42.345392,-71.116174,42.351313
"9037",9,96,41,-71.116174,42.351313,-71.111075,42.373379
"9038",9,110,41,-71.116174,42.351313,-71.145442,42.356975
"9039",14,95,41,-71.102797,42.337171,-71.094445,42.372969
"9040",15,14,41,-71.13802,42.361667,-71.102797,42.337171
"9041",15,73,41,-71.13802,42.361667,-71.120886,42.373231
"9042",16,29,41,-71.076163,42.347433,-71.124565,42.363732
"9043",22,17,41,-71.055547,42.352175,-71.119581,42.365074
"9044",22,19,41,-71.055547,42.352175,-71.105828,42.347527
"9045",30,59,41,-71.105221,42.334073,-71.059367,42.351356
"9046",32,72,41,-71.102221,42.343912,-71.084105,42.362613
"9047",32,99,41,-71.102221,42.343912,-71.057629,42.35892
"9048",42,129,41,-71.070378,42.352096,-71.118201,42.369832
"9049",44,95,41,-71.056868,42.360583,-71.094445,42.372969
"9050",45,56,41,-71.09788,42.344763,-71.0833545,42.3281898
"9051",47,80,41,-71.056067,42.362811,-71.090188,42.362429
"9052",49,14,41,-71.066289,42.351146,-71.102797,42.337171
"9053",50,70,41,-71.073644,42.350989,-71.121851,42.372244
"9054",55,64,41,-71.088088,42.347265,-71.0496,42.3511
"9055",57,70,41,-71.081572,42.340799,-71.121851,42.372244
"9056",65,106,41,-71.0441,42.3475,-71.045859,42.335693
"9057",66,99,41,-71.13401,42.348607,-71.057629,42.35892
"9058",69,34,41,-71.123338,42.341598,-71.099855,42.346171
"9059",70,84,41,-71.121851,42.372244,-71.076472,42.366981
"9060",70,86,41,-71.121851,42.372244,-71.116205,42.332799
"9061",72,136,41,-71.084105,42.362613,-71.086388,42.366095
"9062",75,77,41,-71.10042,42.363562,-71.096413,42.386428
"9063",77,143,41,-71.096413,42.386428,-71.10942,42.39082
"9064",80,50,41,-71.090188,42.362429,-71.073644,42.350989
"9065",80,115,41,-71.090188,42.362429,-71.048927,42.378338
"9066",81,23,41,-71.062679,42.352409,-71.059364,42.359677
"9067",81,61,41,-71.062679,42.352409,-71.082674,42.348323
"9068",86,8,41,-71.116205,42.332799,-71.137313,42.353334
"9069",87,45,41,-71.114214,42.366621,-71.09788,42.344763
"9070",88,140,41,-71.101427,42.374035,-71.112708,42.400146
"9071",90,59,41,-71.07711,42.3707,-71.059367,42.351356
"9072",91,45,41,-71.09169,42.366277,-71.09788,42.344763
"9073",94,14,41,-71.064608,42.375603,-71.102797,42.337171
"9074",95,32,41,-71.094445,42.372969,-71.102221,42.343912
"9075",98,59,41,-71.060292,42.371848,-71.059367,42.351356
"9076",98,95,41,-71.060292,42.371848,-71.094445,42.372969
"9077",99,69,41,-71.057629,42.35892,-71.123338,42.341598
"9078",99,79,41,-71.057629,42.35892,-71.106541,42.378551
"9079",113,8,41,-71.070884,42.36069,-71.137313,42.353334
"9080",113,139,41,-71.070884,42.36069,-71.123024,42.396969
"9081",116,21,41,-71.069849,42.356052,-71.082578,42.345959
"9082",116,53,41,-71.069849,42.356052,-71.089886,42.350851
"9083",127,80,41,-71.128374,42.346563,-71.090188,42.362429
"9084",131,8,41,-71.113687,42.356954,-71.137313,42.353334
"9085",135,36,41,-71.104412,42.370803,-71.077303,42.349673
"9086",140,133,41,-71.112708,42.400146,-71.125107,42.380287
"9087",5,60,42,-71.090179,42.341814,-71.07131,42.360877
"9088",6,34,42,-71.06514,42.361285,-71.099855,42.346171
"9089",6,62,42,-71.06514,42.361285,-71.109927,42.340299
"9090",7,104,42,-71.044624,42.353412,-71.057044,42.330716
"9091",10,82,42,-71.105884,42.350075,-71.120526,42.333689
"9092",11,54,42,-71.1065,42.338629,-71.063348,42.354979
"9093",13,83,42,-71.07403,42.334057,-71.065928,42.325941
"9094",16,83,42,-71.076163,42.347433,-71.065928,42.325941
"9095",17,11,42,-71.119581,42.365074,-71.1065,42.338629
"9096",17,22,42,-71.119581,42.365074,-71.055547,42.352175
"9097",18,45,42,-71.129791,42.36337,-71.09788,42.344763
"9098",19,126,42,-71.105828,42.347527,-71.13493,42.339335
"9099",20,13,42,-71.051601,42.35977,-71.07403,42.334057
"9100",21,65,42,-71.082578,42.345959,-71.0441,42.3475
"9101",26,74,42,-71.068922,42.341522,-71.118579,42.373268
"9102",29,69,42,-71.124565,42.363732,-71.123338,42.341598
"9103",30,38,42,-71.105221,42.334073,-71.060868,42.366231
"9104",31,14,42,-71.041747,42.348833,-71.102797,42.337171
"9105",35,17,42,-71.05896,42.354594,-71.119581,42.365074
"9106",36,95,42,-71.077303,42.349673,-71.094445,42.372969
"9107",38,17,42,-71.060868,42.366231,-71.119581,42.365074
"9108",38,81,42,-71.060868,42.366231,-71.062679,42.352409
"9109",39,65,42,-71.074182,42.338623,-71.0441,42.3475
"9110",40,55,42,-71.050877,42.363871,-71.088088,42.347265
"9111",41,47,42,-71.123831,42.352261,-71.056067,42.362811
"9112",41,76,42,-71.123831,42.352261,-71.105495,42.366426
"9113",42,29,42,-71.070378,42.352096,-71.124565,42.363732
"9114",42,131,42,-71.070378,42.352096,-71.113687,42.356954
"9115",45,99,42,-71.09788,42.344763,-71.057629,42.35892
"9116",46,31,42,-71.085918,42.343864,-71.041747,42.348833
"9117",46,79,42,-71.085918,42.343864,-71.106541,42.378551
"9118",46,90,42,-71.085918,42.343864,-71.07711,42.3707
"9119",49,131,42,-71.066289,42.351146,-71.113687,42.356954
"9120",50,7,42,-71.073644,42.350989,-71.044624,42.353412
"9121",51,49,42,-71.0790969,42.3348756,-71.066289,42.351146
"9122",55,89,42,-71.088088,42.347265,-71.119945,42.379011
"9123",56,22,42,-71.0833545,42.3281898,-71.055547,42.352175
"9124",56,32,42,-71.0833545,42.3281898,-71.102221,42.343912
"9125",56,45,42,-71.0833545,42.3281898,-71.09788,42.344763
"9126",58,86,42,-71.07278,42.355596,-71.116205,42.332799
"9127",59,3,42,-71.059367,42.351356,-71.100812,42.340021
"9128",61,64,42,-71.082674,42.348323,-71.0496,42.3511
"9129",66,58,42,-71.13401,42.348607,-71.07278,42.355596
"9130",67,27,42,-71.093198,42.3581,-71.094734,42.331567
"9131",68,98,42,-71.1031,42.36507,-71.060292,42.371848
"9132",68,136,42,-71.1031,42.36507,-71.086388,42.366095
"9133",70,142,42,-71.121851,42.372244,-71.123413,42.40449
"9134",74,30,42,-71.118579,42.373268,-71.105221,42.334073
"9135",76,39,42,-71.105495,42.366426,-71.074182,42.338623
"9136",76,66,42,-71.105495,42.366426,-71.13401,42.348607
"9137",77,36,42,-71.096413,42.386428,-71.077303,42.349673
"9138",78,36,42,-71.095319,42.379637,-71.077303,42.349673
"9139",83,21,42,-71.065928,42.325941,-71.082578,42.345959
"9140",83,93,42,-71.065928,42.325941,-71.051122,42.320494
"9141",87,84,42,-71.114214,42.366621,-71.076472,42.366981
"9142",87,133,42,-71.114214,42.366621,-71.125107,42.380287
"9143",88,22,42,-71.101427,42.374035,-71.055547,42.352175
"9144",90,64,42,-71.07711,42.3707,-71.0496,42.3511
"9145",90,73,42,-71.07711,42.3707,-71.120886,42.373231
"9146",91,29,42,-71.09169,42.366277,-71.124565,42.363732
"9147",91,134,42,-71.09169,42.366277,-71.130516,42.397828
"9148",95,6,42,-71.094445,42.372969,-71.06514,42.361285
"9149",96,98,42,-71.111075,42.373379,-71.060292,42.371848
"9150",102,53,42,-71.073089,42.336437,-71.089886,42.350851
"9151",106,63,42,-71.045859,42.335693,-71.057054,42.344023
"9152",110,9,42,-71.145442,42.356975,-71.116174,42.351313
"9153",114,102,42,-71.060515,42.365942,-71.073089,42.336437
"9154",117,16,42,-71.052984,42.358508,-71.076163,42.347433
"9155",127,103,42,-71.128374,42.346563,-71.082383,42.348762
"9156",128,57,42,-71.08497,42.362457,-71.081572,42.340799
"9157",128,100,42,-71.08497,42.362457,-71.084198,42.328654
"9158",131,137,42,-71.113687,42.356954,-71.119084,42.387995
"9159",134,80,42,-71.130516,42.397828,-71.090188,42.362429
"9160",141,140,42,-71.116772,42.400877,-71.112708,42.400146
"9161",3,51,43,-71.100812,42.340021,-71.0790969,42.3348756
"9162",3,54,43,-71.100812,42.340021,-71.063348,42.354979
"9163",4,17,43,-71.069616,42.345392,-71.119581,42.365074
"9164",8,23,43,-71.137313,42.353334,-71.059364,42.359677
"9165",8,60,43,-71.137313,42.353334,-71.07131,42.360877
"9166",9,20,43,-71.116174,42.351313,-71.051601,42.35977
"9167",9,81,43,-71.116174,42.351313,-71.062679,42.352409
"9168",12,58,43,-71.088496,42.335911,-71.07278,42.355596
"9169",13,10,43,-71.07403,42.334057,-71.105884,42.350075
"9170",13,42,43,-71.07403,42.334057,-71.070378,42.352096
"9171",16,15,43,-71.076163,42.347433,-71.13802,42.361667
"9172",17,12,43,-71.119581,42.365074,-71.088496,42.335911
"9173",17,34,43,-71.119581,42.365074,-71.099855,42.346171
"9174",19,66,43,-71.105828,42.347527,-71.13401,42.348607
"9175",19,81,43,-71.105828,42.347527,-71.062679,42.352409
"9176",21,8,43,-71.082578,42.345959,-71.137313,42.353334
"9177",21,77,43,-71.082578,42.345959,-71.096413,42.386428
"9178",22,80,43,-71.055547,42.352175,-71.090188,42.362429
"9179",22,128,43,-71.055547,42.352175,-71.08497,42.362457
"9180",25,100,43,-71.076847,42.341332,-71.084198,42.328654
"9181",27,56,43,-71.094734,42.331567,-71.0833545,42.3281898
"9182",30,81,43,-71.105221,42.334073,-71.062679,42.352409
"9183",31,73,43,-71.041747,42.348833,-71.120886,42.373231
"9184",32,129,43,-71.102221,42.343912,-71.118201,42.369832
"9185",34,8,43,-71.099855,42.346171,-71.137313,42.353334
"9186",41,59,43,-71.123831,42.352261,-71.059367,42.351356
"9187",45,64,43,-71.09788,42.344763,-71.0496,42.3511
"9188",47,88,43,-71.056067,42.362811,-71.101427,42.374035
"9189",50,91,43,-71.073644,42.350989,-71.09169,42.366277
"9190",51,32,43,-71.0790969,42.3348756,-71.102221,42.343912
"9191",53,87,43,-71.089886,42.350851,-71.114214,42.366621
"9192",57,34,43,-71.081572,42.340799,-71.099855,42.346171
"9193",58,88,43,-71.07278,42.355596,-71.101427,42.374035
"9194",62,21,43,-71.109927,42.340299,-71.082578,42.345959
"9195",66,45,43,-71.13401,42.348607,-71.09788,42.344763
"9196",66,113,43,-71.13401,42.348607,-71.070884,42.36069
"9197",67,77,43,-71.093198,42.3581,-71.096413,42.386428
"9198",67,126,43,-71.093198,42.3581,-71.13493,42.339335
"9199",69,48,43,-71.123338,42.341598,-71.055407,42.356755
"9200",74,26,43,-71.118579,42.373268,-71.068922,42.341522
"9201",76,81,43,-71.105495,42.366426,-71.062679,42.352409
"9202",76,134,43,-71.105495,42.366426,-71.130516,42.397828
"9203",77,91,43,-71.096413,42.386428,-71.09169,42.366277
"9204",79,21,43,-71.106541,42.378551,-71.082578,42.345959
"9205",84,45,43,-71.076472,42.366981,-71.09788,42.344763
"9206",84,129,43,-71.076472,42.366981,-71.118201,42.369832
"9207",86,48,43,-71.116205,42.332799,-71.055407,42.356755
"9208",88,52,43,-71.101427,42.374035,-71.085954,42.348717
"9209",88,58,43,-71.101427,42.374035,-71.07278,42.355596
"9210",91,16,43,-71.09169,42.366277,-71.076163,42.347433
"9211",91,26,43,-71.09169,42.366277,-71.068922,42.341522
"9212",93,63,43,-71.051122,42.320494,-71.057054,42.344023
"9213",98,14,43,-71.060292,42.371848,-71.102797,42.337171
"9214",99,9,43,-71.057629,42.35892,-71.116174,42.351313
"9215",99,102,43,-71.057629,42.35892,-71.073089,42.336437
"9216",106,65,43,-71.045859,42.335693,-71.0441,42.3475
"9217",110,10,43,-71.145442,42.356975,-71.105884,42.350075
"9218",120,124,43,-71.115645,42.309467,-71.107341,42.310579
"9219",127,113,43,-71.128374,42.346563,-71.070884,42.36069
"9220",128,59,43,-71.08497,42.362457,-71.059367,42.351356
"9221",131,139,43,-71.113687,42.356954,-71.123024,42.396969
"9222",141,73,43,-71.116772,42.400877,-71.120886,42.373231
"9223",143,77,43,-71.10942,42.39082,-71.096413,42.386428
"9224",144,70,43,-71.126908,42.402763,-71.121851,42.372244
"9225",4,80,44,-71.069616,42.345392,-71.090188,42.362429
"9226",6,51,44,-71.06514,42.361285,-71.0790969,42.3348756
"9227",7,25,44,-71.044624,42.353412,-71.076847,42.341332
"9228",8,21,44,-71.137313,42.353334,-71.082578,42.345959
"9229",13,27,44,-71.07403,42.334057,-71.094734,42.331567
"9230",13,58,44,-71.07403,42.334057,-71.07278,42.355596
"9231",15,6,44,-71.13802,42.361667,-71.06514,42.361285
"9232",18,95,44,-71.129791,42.36337,-71.094445,42.372969
"9233",20,102,44,-71.051601,42.35977,-71.073089,42.336437
"9234",23,75,44,-71.059364,42.359677,-71.10042,42.363562
"9235",23,81,44,-71.059364,42.359677,-71.062679,42.352409
"9236",26,69,44,-71.068922,42.341522,-71.123338,42.341598
"9237",32,70,44,-71.102221,42.343912,-71.121851,42.372244
"9238",36,106,44,-71.077303,42.349673,-71.045859,42.335693
"9239",44,128,44,-71.056868,42.360583,-71.08497,42.362457
"9240",45,65,44,-71.09788,42.344763,-71.0441,42.3475
"9241",45,73,44,-71.09788,42.344763,-71.120886,42.373231
"9242",45,127,44,-71.09788,42.344763,-71.128374,42.346563
"9243",46,111,44,-71.085918,42.343864,-71.059914,42.366222
"9244",48,74,44,-71.055407,42.356755,-71.118579,42.373268
"9245",50,17,44,-71.073644,42.350989,-71.119581,42.365074
"9246",55,71,44,-71.088088,42.347265,-71.107593,42.383405
"9247",57,69,44,-71.081572,42.340799,-71.123338,42.341598
"9248",59,12,44,-71.059367,42.351356,-71.088496,42.335911
"9249",61,13,44,-71.082674,42.348323,-71.07403,42.334057
"9250",62,58,44,-71.109927,42.340299,-71.07278,42.355596
"9251",64,106,44,-71.0496,42.3511,-71.045859,42.335693
"9252",65,113,44,-71.0441,42.3475,-71.070884,42.36069
"9253",67,29,44,-71.093198,42.3581,-71.124565,42.363732
"9254",67,38,44,-71.093198,42.3581,-71.060868,42.366231
"9255",67,139,44,-71.093198,42.3581,-71.123024,42.396969
"9256",68,4,44,-71.1031,42.36507,-71.069616,42.345392
"9257",69,26,44,-71.123338,42.341598,-71.068922,42.341522
"9258",69,110,44,-71.123338,42.341598,-71.145442,42.356975
"9259",72,26,44,-71.084105,42.362613,-71.068922,42.341522
"9260",73,110,44,-71.120886,42.373231,-71.145442,42.356975
"9261",74,44,44,-71.118579,42.373268,-71.056868,42.360583
"9262",74,144,44,-71.118579,42.373268,-71.126908,42.402763
"9263",75,61,44,-71.10042,42.363562,-71.082674,42.348323
"9264",77,128,44,-71.096413,42.386428,-71.08497,42.362457
"9265",78,15,44,-71.095319,42.379637,-71.13802,42.361667
"9266",79,115,44,-71.106541,42.378551,-71.048927,42.378338
"9267",80,140,44,-71.090188,42.362429,-71.112708,42.400146
"9268",86,114,44,-71.116205,42.332799,-71.060515,42.365942
"9269",87,58,44,-71.114214,42.366621,-71.07278,42.355596
"9270",89,134,44,-71.119945,42.379011,-71.130516,42.397828
"9271",91,87,44,-71.09169,42.366277,-71.114214,42.366621
"9272",94,78,44,-71.064608,42.375603,-71.095319,42.379637
"9273",95,9,44,-71.094445,42.372969,-71.116174,42.351313
"9274",98,45,44,-71.060292,42.371848,-71.09788,42.344763
"9275",102,31,44,-71.073089,42.336437,-71.041747,42.348833
"9276",106,102,44,-71.045859,42.335693,-71.073089,42.336437
"9277",110,74,44,-71.145442,42.356975,-71.118579,42.373268
"9278",111,117,44,-71.059914,42.366222,-71.052984,42.358508
"9279",112,57,44,-71.058087,42.355402,-71.081572,42.340799
"9280",112,94,44,-71.058087,42.355402,-71.064608,42.375603
"9281",116,22,44,-71.069849,42.356052,-71.055547,42.352175
"9282",117,22,44,-71.052984,42.358508,-71.055547,42.352175
"9283",127,8,44,-71.128374,42.346563,-71.137313,42.353334
"9284",129,52,44,-71.118201,42.369832,-71.085954,42.348717
"9285",131,103,44,-71.113687,42.356954,-71.082383,42.348762
"9286",134,76,44,-71.130516,42.397828,-71.105495,42.366426
"9287",137,10,44,-71.119084,42.387995,-71.105884,42.350075
"9288",139,133,44,-71.123024,42.396969,-71.125107,42.380287
"9289",141,89,44,-71.116772,42.400877,-71.119945,42.379011
"9290",5,80,45,-71.090179,42.341814,-71.090188,42.362429
"9291",8,129,45,-71.137313,42.353334,-71.118201,42.369832
"9292",13,3,45,-71.07403,42.334057,-71.100812,42.340021
"9293",14,15,45,-71.102797,42.337171,-71.13802,42.361667
"9294",15,78,45,-71.13802,42.361667,-71.095319,42.379637
"9295",19,76,45,-71.105828,42.347527,-71.105495,42.366426
"9296",24,103,45,-71.045461,42.351821,-71.082383,42.348762
"9297",25,7,45,-71.076847,42.341332,-71.044624,42.353412
"9298",32,128,45,-71.102221,42.343912,-71.08497,42.362457
"9299",39,72,45,-71.074182,42.338623,-71.084105,42.362613
"9300",41,13,45,-71.123831,42.352261,-71.07403,42.334057
"9301",45,17,45,-71.09788,42.344763,-71.119581,42.365074
"9302",51,25,45,-71.0790969,42.3348756,-71.076847,42.341332
"9303",52,56,45,-71.085954,42.348717,-71.0833545,42.3281898
"9304",52,79,45,-71.085954,42.348717,-71.106541,42.378551
"9305",53,110,45,-71.089886,42.350851,-71.145442,42.356975
"9306",57,38,45,-71.081572,42.340799,-71.060868,42.366231
"9307",57,128,45,-71.081572,42.340799,-71.08497,42.362457
"9308",59,30,45,-71.059367,42.351356,-71.105221,42.334073
"9309",65,50,45,-71.0441,42.3475,-71.073644,42.350989
"9310",65,52,45,-71.0441,42.3475,-71.085954,42.348717
"9311",69,81,45,-71.123338,42.341598,-71.062679,42.352409
"9312",75,48,45,-71.10042,42.363562,-71.055407,42.356755
"9313",80,5,45,-71.090188,42.362429,-71.090179,42.341814
"9314",83,45,45,-71.065928,42.325941,-71.09788,42.344763
"9315",84,32,45,-71.076472,42.366981,-71.102221,42.343912
"9316",88,5,45,-71.101427,42.374035,-71.090179,42.341814
"9317",89,132,45,-71.119945,42.379011,-71.116865,42.377945
"9318",95,70,45,-71.094445,42.372969,-71.121851,42.372244
"9319",96,77,45,-71.111075,42.373379,-71.096413,42.386428
"9320",98,136,45,-71.060292,42.371848,-71.086388,42.366095
"9321",112,30,45,-71.058087,42.355402,-71.105221,42.334073
"9322",128,112,45,-71.08497,42.362457,-71.058087,42.355402
"9323",129,80,45,-71.118201,42.369832,-71.090188,42.362429
"9324",130,98,45,-71.114025,42.376369,-71.060292,42.371848
"9325",133,17,45,-71.125107,42.380287,-71.119581,42.365074
"9326",135,95,45,-71.104412,42.370803,-71.094445,42.372969
"9327",138,130,45,-71.113341,42.385582,-71.114025,42.376369
"9328",8,19,46,-71.137313,42.353334,-71.105828,42.347527
"9329",9,47,46,-71.116174,42.351313,-71.056067,42.362811
"9330",10,14,46,-71.105884,42.350075,-71.102797,42.337171
"9331",11,76,46,-71.1065,42.338629,-71.105495,42.366426
"9332",12,24,46,-71.088496,42.335911,-71.045461,42.351821
"9333",12,59,46,-71.088496,42.335911,-71.059367,42.351356
"9334",21,105,46,-71.082578,42.345959,-71.075354,42.325333
"9335",23,72,46,-71.059364,42.359677,-71.084105,42.362613
"9336",25,76,46,-71.076847,42.341332,-71.105495,42.366426
"9337",29,96,46,-71.124565,42.363732,-71.111075,42.373379
"9338",30,110,46,-71.105221,42.334073,-71.145442,42.356975
"9339",31,57,46,-71.041747,42.348833,-71.081572,42.340799
"9340",31,94,46,-71.041747,42.348833,-71.064608,42.375603
"9341",31,102,46,-71.041747,42.348833,-71.073089,42.336437
"9342",32,73,46,-71.102221,42.343912,-71.120886,42.373231
"9343",36,127,46,-71.077303,42.349673,-71.128374,42.346563
"9344",38,5,46,-71.060868,42.366231,-71.090179,42.341814
"9345",38,12,46,-71.060868,42.366231,-71.088496,42.335911
"9346",42,13,46,-71.070378,42.352096,-71.07403,42.334057
"9347",47,41,46,-71.056067,42.362811,-71.123831,42.352261
"9348",50,14,46,-71.073644,42.350989,-71.102797,42.337171
"9349",50,27,46,-71.073644,42.350989,-71.094734,42.331567
"9350",51,18,46,-71.0790969,42.3348756,-71.129791,42.36337
"9351",52,129,46,-71.085954,42.348717,-71.118201,42.369832
"9352",57,31,46,-71.081572,42.340799,-71.041747,42.348833
"9353",67,66,46,-71.093198,42.3581,-71.13401,42.348607
"9354",68,102,46,-71.1031,42.36507,-71.073089,42.336437
"9355",69,6,46,-71.123338,42.341598,-71.06514,42.361285
"9356",69,16,46,-71.123338,42.341598,-71.076163,42.347433
"9357",69,73,46,-71.123338,42.341598,-71.120886,42.373231
"9358",71,113,46,-71.107593,42.383405,-71.070884,42.36069
"9359",73,9,46,-71.120886,42.373231,-71.116174,42.351313
"9360",74,136,46,-71.118579,42.373268,-71.086388,42.366095
"9361",78,140,46,-71.095319,42.379637,-71.112708,42.400146
"9362",79,17,46,-71.106541,42.378551,-71.119581,42.365074
"9363",80,20,46,-71.090188,42.362429,-71.051601,42.35977
"9364",80,44,46,-71.090188,42.362429,-71.056868,42.360583
"9365",80,134,46,-71.090188,42.362429,-71.130516,42.397828
"9366",81,10,46,-71.062679,42.352409,-71.105884,42.350075
"9367",81,32,46,-71.062679,42.352409,-71.102221,42.343912
"9368",83,104,46,-71.065928,42.325941,-71.057044,42.330716
"9369",84,60,46,-71.076472,42.366981,-71.07131,42.360877
"9370",84,86,46,-71.076472,42.366981,-71.116205,42.332799
"9371",86,3,46,-71.116205,42.332799,-71.100812,42.340021
"9372",89,91,46,-71.119945,42.379011,-71.09169,42.366277
"9373",90,15,46,-71.07711,42.3707,-71.13802,42.361667
"9374",91,21,46,-71.09169,42.366277,-71.082578,42.345959
"9375",93,27,46,-71.051122,42.320494,-71.094734,42.331567
"9376",96,6,46,-71.111075,42.373379,-71.06514,42.361285
"9377",96,48,46,-71.111075,42.373379,-71.055407,42.356755
"9378",96,129,46,-71.111075,42.373379,-71.118201,42.369832
"9379",99,32,46,-71.057629,42.35892,-71.102221,42.343912
"9380",102,5,46,-71.073089,42.336437,-71.090179,42.341814
"9381",104,93,46,-71.057044,42.330716,-71.051122,42.320494
"9382",105,83,46,-71.075354,42.325333,-71.065928,42.325941
"9383",126,12,46,-71.13493,42.339335,-71.088496,42.335911
"9384",126,19,46,-71.13493,42.339335,-71.105828,42.347527
"9385",127,74,46,-71.128374,42.346563,-71.118579,42.373268
"9386",128,5,46,-71.08497,42.362457,-71.090179,42.341814
"9387",128,115,46,-71.08497,42.362457,-71.048927,42.378338
"9388",131,81,46,-71.113687,42.356954,-71.062679,42.352409
"9389",136,111,46,-71.086388,42.366095,-71.059914,42.366222
